수익률,위험도
1,0.253844002
1.1,0.253844002
0.5,0.253844002
0.6,0.253844002
0.7,0.253844002
0.8,0.253844002
0.5,0.253844002
0.6,0.253844002
0.7,0.253844002
0.8,0.253844002
0.65,0.295189941
0.85,0.295189941
0.75,0.295189941
0.6,0.295189941
0.65,0.295189941
0.7,0.295189941
0.65,0.209992243
0.5,0.209992243
0.65,0.209992243
0.7,0.209992243
0.75,0.209992243
0.5,0.209992243
0.8,0.209992243
0.8,2.649019938
1.1,2.649019938
1.15,2.649019938
1.2,2.649019938
1,2.649019938
1.3,2.649019938
1.35,2.649019938
1.4,2.649019938
0.7,0.303658299
0.9,0.303658299
1.05,0.303658299
0.7,0.303658299
0.9,0.303658299
0.95,0.303658299
1.2,0.303658299
0.8,0.177076458
1,0.177076458
1.05,0.177076458
1.1,0.177076458
1.2,4.058781565
1.9,4.058781565
1.9,4.058781565
2,4.058781565
1.2,4.058781565
1.9,4.058781565
1.9,4.058781565
2,4.058781565
1.25,4.058781565
1.95,4.058781565
1.95,4.058781565
2.05,4.058781565
1.25,4.058781565
1.95,4.058781565
1.95,4.058781565
2.05,4.058781565
1.3,4.058781565
2,4.058781565
2,4.058781565
2.1,4.058781565
1.3,4.058781565
2,4.058781565
2,4.058781565
2.1,4.058781565
1.9,4.058781565
1.9,4.058781565
1.9,4.058781565
1.9,4.058781565
1.9,4.058781565
1.9,4.058781565
2,4.058781565
2,4.058781565
1.87,4.058781565
1.87,4.058781565
1.3,1.600067974
1.7,1.600067974
1.7,1.600067974
1.7,1.600067974
1.3,1.600067974
1.7,1.600067974
1.7,1.600067974
1.7,1.600067974
1.7,2.574447167
1.8,2.574447167
1.9,0.278694581
1.9,0.278694581
1.9,0.278694581
1.9,0.278694581
1.5,0.278694581
1.8,0.278694581
1.8,0.278694581
1.5,0.278694581
1.8,0.278694581
1.8,0.278694581
1.4,2.60003406
1.7,2.60003406
1.7,2.60003406
1.7,2.60003406
1.4,2.60003406
1.7,2.60003406
1.7,2.60003406
1.7,2.60003406
1.4,2.858293303
1.8,2.858293303
1.9,2.858293303
1.9,2.858293303
1.4,2.858293303
1.8,2.858293303
1.9,2.858293303
1.9,2.858293303
1.5,2.504217381
1.8,2.504217381
1.8,2.504217381
1.8,2.504217381
1.5,2.504217381
1.8,2.504217381
1.8,2.504217381
1.8,2.504217381
1.3,2.504217381
1.8,2.504217381
1.9,2.504217381
1.9,2.504217381
1.3,2.504217381
1.8,2.504217381
1.9,2.504217381
1.9,2.504217381
1.3,2.504217381
1.9,2.504217381
2,2.504217381
1.3,2.504217381
1.9,2.504217381
2,2.504217381
1.4,1.463984482
1.8,1.463984482
1.8,1.463984482
1.8,1.463984482
1.4,1.463984482
1.8,1.463984482
1.8,1.463984482
1.8,1.463984482
1.4,1.463984482
1.9,1.463984482
1.9,1.463984482
1.9,1.463984482
1.4,1.463984482
1.9,1.463984482
1.9,1.463984482
1.9,1.463984482
1.4,1.463984482
1.9,1.463984482
1.9,1.463984482
1.9,1.463984482
1.4,1.463984482
1.9,1.463984482
1.9,1.463984482
1.9,1.463984482
1.4,1.463984482
1.9,1.463984482
1.9,1.463984482
1.9,1.463984482
1.4,1.463984482
1.9,1.463984482
1.9,1.463984482
1.9,1.463984482
1.6,1.284376769
1.8,1.284376769
1.8,1.284376769
1.6,1.284376769
1.8,1.284376769
1.8,1.284376769
0.7,10.61822215
1.2,10.61822215
1.1,10.61822215
1.1,10.61822215
0.7,10.61822215
1.2,10.61822215
1.1,10.61822215
1.1,10.61822215
1.4,4.378895374
2,4.378895374
1.4,4.378895374
2,4.378895374
1.29,4.378895374
1.78,4.378895374
1.86,4.378895374
1.3,4.378895374
1.8,4.378895374
1.9,4.378895374
2.01,2.858293303
2.01,2.858293303
2.01,2.858293303
2.01,2.858293303
2.01,2.858293303
2.01,2.858293303
1.4,1.982930848
1.9,1.982930848
1.9,1.982930848
1.9,1.982930848
1.4,1.982930848
1.9,1.982930848
1.9,1.982930848
1.9,1.982930848
1.3,4.065484433
1.4,4.065484433
1.4,4.065484433
1.5,4.065484433
1.3,4.065484433
1.4,4.065484433
1.4,4.065484433
1.5,4.065484433
1.9,4.065484433
1.9,4.065484433
1.9,4.065484433
1.9,4.065484433
1.9,4.065484433
1.9,4.065484433
1.4,2.809404973
1.5,2.809404973
1.5,2.809404973
1.6,2.809404973
1.4,2.809404973
1.5,2.809404973
1.5,2.809404973
1.6,2.809404973
1.8,2.440360988
2.05,2.440360988
1.7,2.440360988
1.7,2.440360988
1.8,2.440360988
2.05,2.440360988
1.7,2.440360988
1.7,2.440360988
1.8,2.440360988
2.05,2.440360988
1.7,2.440360988
1.7,2.440360988
1.8,2.440360988
2.05,2.440360988
1.7,2.440360988
1.7,2.440360988
1.3,0.922547136
1.9,0.922547136
2,0.922547136
2,0.922547136
1.3,0.922547136
1.9,0.922547136
2,0.922547136
2,0.922547136
1.5,6.394954246
2,6.394954246
2,6.394954246
1.5,6.394954246
2,6.394954246
2,6.394954246
1.6,6.394954246
1.9,6.394954246
1.9,6.394954246
1.9,6.394954246
1.6,6.394954246
1.9,6.394954246
1.9,6.394954246
1.9,6.394954246
2,1.768775861
2.05,1.768775861
1.4,1.197833375
2,1.197833375
2.1,1.197833375
2.1,1.197833375
1.4,1.197833375
2,1.197833375
2.1,1.197833375
2.1,1.197833375
1.4,1.197833375
1.7,1.197833375
1.7,1.197833375
1.7,1.197833375
1.4,1.197833375
1.7,1.197833375
1.7,1.197833375
1.7,1.197833375
1.5,1.197833375
1.8,1.197833375
1.8,1.197833375
1.5,1.197833375
1.8,1.197833375
1.8,1.197833375
1.4,3.546313264
1.9,3.546313264
1.9,3.546313264
1.9,3.546313264
1.4,3.546313264
1.9,3.546313264
1.9,3.546313264
1.9,3.546313264
1.3,3.546313264
1.9,3.546313264
2,3.546313264
2,3.546313264
1.3,3.546313264
1.9,3.546313264
2,3.546313264
2,3.546313264
1,3.546313264
1.6,3.546313264
1.6,3.546313264
1.6,3.546313264
1,3.546313264
1.6,3.546313264
1.6,3.546313264
1.6,3.546313264
1.4,3.546313264
2,3.546313264
2.05,3.546313264
1.4,3.546313264
2,3.546313264
2.05,3.546313264
1.4,0.165352202
1.9,0.165352202
1.9,0.165352202
1.9,0.165352202
1.4,0.165352202
1.9,0.165352202
1.9,0.165352202
1.9,0.165352202
1.3,0.644297437
2,0.644297437
2.1,0.644297437
2.2,0.644297437
1.3,0.644297437
2,0.644297437
2.1,0.644297437
2.2,0.644297437
2,0.644297437
2,0.644297437
2,0.644297437
2,0.644297437
2,0.644297437
2,0.644297437
1.1,2.239017914
1.8,2.239017914
1.8,2.239017914
1.8,2.239017914
1.1,2.239017914
1.8,2.239017914
1.8,2.239017914
1.8,2.239017914
1.4,2.239017914
1.9,2.239017914
1.9,2.239017914
1.9,2.239017914
1.4,2.239017914
1.9,2.239017914
1.9,2.239017914
1.9,2.239017914
2.05,2.239017914
2.05,2.239017914
1.7,2.239017914
1.7,2.239017914
1.7,2.239017914
1.7,2.239017914
1.7,2.239017914
1.7,2.239017914
2.15,2.239017914
2.15,2.239017914
1.2,1.76513439
1.6,1.76513439
1.6,1.76513439
1.2,1.76513439
1.6,1.76513439
1.6,1.76513439
1.2,1.76513439
1.65,1.76513439
1.65,1.76513439
1.2,1.76513439
1.65,1.76513439
1.65,1.76513439
1.4,0.062169347
2,0.062169347
1.4,0.062169347
2,0.062169347
1.25,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.25,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.25,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.25,0.176358139
1.9,0.176358139
1.9,0.176358139
1.9,0.176358139
1.6,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
1.6,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
1.4,4.065484433
1.9,4.065484433
2,4.065484433
2.1,4.065484433
1.4,4.065484433
1.9,4.065484433
2,4.065484433
2.1,4.065484433
1.9,4.065484433
1.9,4.065484433
1.9,4.065484433
1.9,4.065484433
1.9,4.065484433
1.9,4.065484433
1,3.115702826
2,3.115702826
2,3.115702826
1,3.115702826
2,3.115702826
2,3.115702826
1,3.115702826
2,3.115702826
2,3.115702826
1,3.115702826
2,3.115702826
2,3.115702826
1,3.115702826
2,3.115702826
2,3.115702826
1,3.115702826
2,3.115702826
2,3.115702826
1,3.115702826
2,3.115702826
2,3.115702826
1,3.115702826
2,3.115702826
2,3.115702826
1.3,3.835063474
2,3.835063474
2,3.835063474
1.3,3.835063474
2,3.835063474
2,3.835063474
1.3,3.835063474
2,3.835063474
2,3.835063474
1.3,3.835063474
2,3.835063474
2,3.835063474
1.5,0.708879483
2,0.708879483
2,0.708879483
1.5,0.708879483
2,0.708879483
2,0.708879483
1.4,7.103226675
1.6,7.103226675
1.6,7.103226675
1.4,7.103226675
1.6,7.103226675
1.6,7.103226675
1.7,4.118427462
1.8,4.118427462
1.8,4.118427462
1.2,4.118427462
1.7,4.118427462
1.8,4.118427462
1.8,4.118427462
1,4.118427462
1.6,4.118427462
1.6,4.118427462
1.6,4.118427462
1,4.118427462
1.6,4.118427462
1.6,4.118427462
1.6,4.118427462
1.5,2.382631424
1.9,2.382631424
2,2.382631424
2,2.382631424
1.5,2.382631424
1.9,2.382631424
2,2.382631424
2,2.382631424
1.6,2.382631424
2,2.382631424
2.1,2.382631424
2.1,2.382631424
1.6,2.382631424
2,2.382631424
2.1,2.382631424
2.1,2.382631424
1.6,2.382631424
2,2.382631424
2.1,2.382631424
2.1,2.382631424
1.6,2.382631424
2,2.382631424
2.1,2.382631424
2.1,2.382631424
1.4,2.239017914
2.05,2.239017914
2.1,2.239017914
2.15,2.239017914
1.4,2.239017914
2.05,2.239017914
2.1,2.239017914
2.15,2.239017914
1.5,2.68777374
1.8,2.68777374
1.8,2.68777374
1.5,2.68777374
1.8,2.68777374
1.8,2.68777374
1.5,2.68777374
2,2.68777374
2,2.68777374
1.5,2.68777374
2,2.68777374
2,2.68777374
1.9,2.68777374
1.9,2.68777374
1.9,3.888105067
1.9,3.888105067
1.9,3.888105067
1.9,3.888105067
1.9,3.888105067
1.9,3.888105067
1.5,3.96316305
1.9,3.96316305
1.95,3.96316305
2,3.96316305
1.5,3.96316305
1.9,3.96316305
1.95,3.96316305
2,3.96316305
1.5,1.221285348
1.9,1.221285348
1.5,1.221285348
1.9,1.221285348
1.5,3.224322178
2.1,3.224322178
2.1,3.224322178
1.5,3.224322178
2.1,3.224322178
2.1,3.224322178
1.4,1.249267108
1.9,1.249267108
2,1.249267108
2,1.249267108
1.4,1.249267108
1.9,1.249267108
2,1.249267108
2,1.249267108
1.5,1.249267108
2,1.249267108
2.1,1.249267108
2.1,1.249267108
1.5,1.249267108
2,1.249267108
2.1,1.249267108
2.1,1.249267108
1,4.118427462
1.6,4.118427462
1.6,4.118427462
1.6,4.118427462
1,4.118427462
1.6,4.118427462
1.6,4.118427462
1.6,4.118427462
1.4,2.533250354
1.9,2.533250354
1.9,2.533250354
1.9,2.533250354
1.4,2.533250354
1.9,2.533250354
1.9,2.533250354
1.9,2.533250354
1.4,2.533250354
2,2.533250354
2,2.533250354
2,2.533250354
1.4,2.533250354
2,2.533250354
2,2.533250354
2,2.533250354
1.6,6.610176957
2,6.610176957
2.05,6.610176957
2.1,6.610176957
1.6,6.610176957
2,6.610176957
2.05,6.610176957
2.1,6.610176957
1.4,0.767189406
1.9,0.767189406
1.9,0.767189406
1.9,0.767189406
1.4,0.767189406
1.9,0.767189406
1.9,0.767189406
1.9,0.767189406
1.3,0.767189406
1.9,0.767189406
1.9,0.767189406
1.9,0.767189406
1.3,0.767189406
1.9,0.767189406
1.9,0.767189406
1.9,0.767189406
1.6,0.767189406
2,0.767189406
2.05,0.767189406
2.1,0.767189406
1.6,0.767189406
2,0.767189406
2.05,0.767189406
2.1,0.767189406
1.3,0.767189406
2,0.767189406
2.1,0.767189406
2.2,0.767189406
1.3,0.767189406
2,0.767189406
2.1,0.767189406
2.2,0.767189406
1.3,5.587246148
2,5.587246148
2,5.587246148
2,5.587246148
1.3,5.587246148
2,5.587246148
2,5.587246148
2,5.587246148
1.91,2.858293303
1.91,2.858293303
1.91,2.858293303
1.91,2.858293303
1.91,2.858293303
1.91,2.858293303
1.4,2.858293303
1.8,2.858293303
1.9,2.858293303
1.9,2.858293303
1.4,2.858293303
1.8,2.858293303
1.9,2.858293303
1.9,2.858293303
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
1.5,3.96316305
1.9,3.96316305
1.95,3.96316305
2,3.96316305
1.5,3.96316305
1.9,3.96316305
1.95,3.96316305
2,3.96316305
1.5,3.96316305
1.9,3.96316305
1.95,3.96316305
2,3.96316305
1.5,3.96316305
1.9,3.96316305
1.95,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
2,3.96316305
1.8,3.96316305
1.8,3.96316305
1.8,3.96316305
1.6,6.955572034
1.9,6.955572034
1.9,6.955572034
1.6,6.955572034
1.9,6.955572034
1.9,6.955572034
1.7,6.955572034
1.65,6.955572034
1.95,6.955572034
1.95,6.955572034
1.65,6.955572034
1.95,6.955572034
1.95,6.955572034
1.75,6.955572034
1.65,6.955572034
1.95,6.955572034
1.95,6.955572034
1.65,6.955572034
1.95,6.955572034
1.95,6.955572034
1.2,2.900726982
1.7,2.900726982
1.7,2.900726982
1.7,2.900726982
1.2,2.900726982
1.7,2.900726982
1.7,2.900726982
1.7,2.900726982
1.2,1.168115775
1.8,1.168115775
1.8,1.168115775
1.2,1.168115775
1.8,1.168115775
1.8,1.168115775
1.2,1.168115775
1.75,1.168115775
1.75,1.168115775
1.2,1.168115775
1.75,1.168115775
1.75,1.168115775
1.8,0.384464021
2.13,0.384464021
1.8,0.384464021
1.8,0.384464021
1.8,0.384464021
2.13,0.384464021
1.8,0.384464021
1.8,0.384464021
1.3,1.506151654
1.7,1.506151654
1.3,1.506151654
1.7,1.506151654
1.75,1.506151654
1.75,1.506151654
1.7,1.506151654
1.7,1.506151654
1.1,2.677599739
1.8,2.677599739
1.8,2.677599739
1.8,2.677599739
1.1,2.677599739
1.8,2.677599739
1.8,2.677599739
1.8,2.677599739
1.5,1.221285348
1.9,1.221285348
1.5,1.221285348
1.9,1.221285348
1.5,1.221285348
1.9,1.221285348
1.5,1.221285348
1.9,1.221285348
1.4,9.509318402
1.91,9.509318402
1.91,9.509318402
1.4,9.509318402
1.91,9.509318402
1.91,9.509318402
1.4,9.509318402
1.91,9.509318402
1.91,9.509318402
1.4,9.509318402
1.91,9.509318402
1.91,9.509318402
1.5,9.509318402
2.01,9.509318402
2.01,9.509318402
1.5,9.509318402
2.01,9.509318402
2.01,9.509318402
1.6,9.509318402
1.7,0.644297437
1.7,0.644297437
1.7,0.644297437
1.7,0.644297437
1.7,0.644297437
1.7,0.644297437
2.05,0.644297437
2.05,0.644297437
2.05,0.644297437
2.05,0.644297437
2.05,0.644297437
2.05,0.644297437
1.3,1.466998523
1.4,1.466998523
1.4,1.466998523
1.4,1.466998523
1.3,1.466998523
1.4,1.466998523
1.4,1.466998523
1.4,1.466998523
1.4,2.443437295
2,2.443437295
2,2.443437295
1.4,2.443437295
2,2.443437295
2,2.443437295
1.4,2.443437295
2,2.443437295
2,2.443437295
1.4,2.443437295
2,2.443437295
2,2.443437295
0.9,1.942203314
2.1,1.942203314
1.75,1.942203314
1.75,1.942203314
0.9,1.942203314
2.1,1.942203314
1.75,1.942203314
1.75,1.942203314
1.4,5.234106578
1.7,5.234106578
1.73,5.234106578
1.75,5.234106578
1.4,5.234106578
1.7,5.234106578
1.73,5.234106578
1.75,5.234106578
1.4,5.234106578
2.05,5.234106578
2.08,5.234106578
2.1,5.234106578
1.4,5.234106578
2.05,5.234106578
2.08,5.234106578
2.1,5.234106578
1.4,5.234106578
2.05,5.234106578
2.08,5.234106578
2.1,5.234106578
1.4,5.234106578
2.05,5.234106578
2.08,5.234106578
2.1,5.234106578
1.6,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
1.6,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
1.6,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
1.6,1.423074966
2,1.423074966
2,1.423074966
2,1.423074966
1.3,1.102282808
1.9,1.102282808
2,1.102282808
2,1.102282808
1.3,1.102282808
1.9,1.102282808
2,1.102282808
2,1.102282808
1.5,6.307456004
2,6.307456004
2.1,6.307456004
1.5,6.307456004
2,6.307456004
2.1,6.307456004
1.5,6.307456004
2,6.307456004
2.1,6.307456004
1.5,6.307456004
2,6.307456004
2.1,6.307456004
1.2,8.754393168
1.35,8.754393168
1.35,8.754393168
1.35,8.754393168
1.2,8.754393168
1.35,8.754393168
1.35,8.754393168
1.35,8.754393168
1.2,8.754393168
1.35,8.754393168
1.35,8.754393168
1.35,8.754393168
1.2,8.754393168
1.35,8.754393168
1.35,8.754393168
1.35,8.754393168
1.3,2.269513968
1.9,2.269513968
1.9,2.269513968
1.9,2.269513968
1.3,2.269513968
1.9,2.269513968
1.9,2.269513968
1.9,2.269513968
1.3,2.269513968
1.9,2.269513968
1.9,2.269513968
1.9,2.269513968
1.3,2.269513968
1.9,2.269513968
1.9,2.269513968
1.9,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
2,2.269513968
1.6,6.394954246
1.9,6.394954246
1.9,6.394954246
1.9,6.394954246
1.6,6.394954246
1.9,6.394954246
1.9,6.394954246
1.9,6.394954246
1.8,1.600067974
1.8,1.600067974
1.8,1.600067974
1.8,1.600067974
1.8,1.600067974
1.8,1.600067974
1.8,1.32500193
1.8,1.32500193
1.5,1.32500193
1.9,1.32500193
1.9,1.32500193
1.5,1.32500193
1.9,1.32500193
1.9,1.32500193
1.7,2.483512879
1.9,2.483512879
1.9,2.483512879
1.9,2.483512879
1.7,2.483512879
1.9,2.483512879
1.9,2.483512879
1.9,2.483512879
1.7,2.483512879
2,2.483512879
2,2.483512879
2,2.483512879
1.7,2.483512879
2,2.483512879
2,2.483512879
2,2.483512879
1.2,2.900726982
1.6,2.900726982
1.6,2.900726982
1.6,2.900726982
1.2,2.900726982
1.6,2.900726982
1.6,2.900726982
1.6,2.900726982
1.2,0.970090135
1.85,0.970090135
1.9,0.970090135
1.9,0.970090135
1.2,0.970090135
1.85,0.970090135
1.9,0.970090135
1.9,0.970090135
1.3,3.888105067
1.8,3.888105067
1.9,3.888105067
1.9,3.888105067
1.3,3.888105067
1.8,3.888105067
1.9,3.888105067
1.9,3.888105067
1.3,3.888105067
1.9,3.888105067
1.9,3.888105067
1.9,3.888105067
1.3,3.888105067
1.9,3.888105067
1.9,3.888105067
1.9,3.888105067
1.4,1.600067974
1.8,1.600067974
1.8,1.600067974
1.8,1.600067974
1.4,1.600067974
1.8,1.600067974
1.8,1.600067974
1.8,1.600067974
1.4,1.600067974
1.8,1.600067974
1.8,1.600067974
1.8,1.600067974
1.4,1.600067974
1.8,1.600067974
1.8,1.600067974
1.8,1.600067974
1.2,4.721001969
2,4.721001969
2,4.721001969
2,4.721001969
1.2,4.721001969
2,4.721001969
2,4.721001969
2,4.721001969
2,4.721001969
2,4.721001969
2,4.721001969
2,4.721001969
1.2,4.721001969
2.1,4.721001969
2.1,4.721001969
2.1,4.721001969
1.2,4.721001969
2.1,4.721001969
2.1,4.721001969
2.1,4.721001969
1.2,4.721001969
2.1,4.721001969
2.1,4.721001969
2.1,4.721001969
1.2,4.721001969
2.1,4.721001969
2.1,4.721001969
2.1,4.721001969
1.9,5.347738116
1.9,5.347738116
2,5.347738116
2,5.347738116
2,5.347738116
2,5.347738116
2,5.347738116
2,5.347738116
1.7,0.240490933
1.8,0.240490933
1.9,0.240490933
1.7,0.240490933
1.8,0.240490933
1.9,0.240490933
1.5,0.240490933
1.05,0.240490933
0.7,0.240490933
0.8,0.240490933
0.7,0.240490933
0.6,0.240490933
1,0.240490933
0.9,0.240490933
0.8,0.240490933
1.9,0.240490933
1.9,0.240490933
1,0.207324621
1.3,0.207324621
1.4,0.207324621
1.45,0.207324621
0.95,0.207324621
1.1,0.207324621
1.2,0.207324621
1.25,0.207324621
3.3,0.207324621
2,0.301971505
1.8,0.301971505
1.7,0.301971505
1.5,0.301971505
1.01,0.490247423
1.03,0.490247423
1.05,0.490247423
1.01,0.490247423
1.03,0.490247423
1.05,0.490247423
1.21,0.490247423
1.05,0.490247423
1.35,0.490247423
1.1,0.490247423
1.05,0.490247423
1,0.490247423
0.75,0.490247423
0.2,0.549174165
0.3,0.549174165
0.65,0.549174165
0.85,0.549174165
0.95,0.549174165
1.05,0.549174165
0.8,0.549174165
0.9,0.549174165
1,0.549174165
0.8,0.549174165
0.7,0.216146135
0.6,0.216146135
0.5,0.216146135
1,0.216146135
0.9,0.216146135
0.8,0.216146135
0.7,0.216146135
1,0.216146135
1.1,0.216146135
1.2,0.216146135
0.4,0.216146135
0.7,0.216146135
0.8,0.216146135
0.9,0.216146135
1.2,0.216146135
0.9,0.373684652
0.8,0.373684652
0.7,0.373684652
0.8,0.373684652
0.7,0.373684652
0.9,0.373684652
0.5,0.373684652
0.7,0.373684652
0.75,0.373684652
0.85,0.373684652
1.05,0.398628992
1.15,0.398628992
1.2,0.398628992
0.8,0.398628992
0.75,0.398628992
0.7,0.398628992
0.8,0.398628992
0.7,0.398628992
0.75,0.398628992
0.8,0.398628992
0.6,0.398628992
0.8,0.398628992
0.9,0.398628992
0.9,0.550896713
1,0.550896713
1.15,0.550896713
1.2,0.550896713
1.1,0.550896713
0.8,0.550896713
0.9,0.550896713
1,0.550896713
1.1,0.550896713
0.9,0.550896713
0.95,0.550896713
1,0.550896713
0.8,0.772119567
1,0.772119567
1,0.772119567
0.8,0.772119567
0.75,0.772119567
0.7,0.772119567
0.93,1.867226196
1.03,1.867226196
1.18,1.867226196
0.8,1.867226196
0.9,1.867226196
1.05,1.867226196
1.1,1.867226196
0.94,1.867226196
1.09,1.867226196
1.25,1.867226196
1.4,0.217377194
1.2,0.217377194
1.1,0.217377194
0.7,0.217377194
0.85,0.217377194
1.25,0.217377194
1.35,0.217377194
1.55,0.217377194
1.25,0.217377194
1.35,0.217377194
1.55,0.217377194
0.65,0.217377194
1.15,0.217377194
1.15,0.217377194
1.25,0.217377194
0.85,0.217377194
0.9,0.217377194
1,0.217377194
1.1,0.217377194
1.1,0.217377194
0.55,0.217377194
0.95,0.217377194
1.05,0.217377194
1.25,0.217377194
1.2,0.253844002
1.6,0.253844002
2.2,0.253844002
1.1,0.253844002
1.2,0.253844002
0.9,0.253844002
1,0.253844002
1.1,0.253844002
0.8,0.253844002
0.55,0.253844002
0.6,0.253844002
0.65,0.253844002
0.75,0.253844002
0.45,0.253844002
0.5,0.253844002
0.55,0.253844002
0.65,0.253844002
0.7,0.295189941
0.5,0.295189941
0.5,0.295189941
0.6,0.295189941
0.65,0.295189941
0.94,0.295189941
0.97,0.295189941
1.05,0.295189941
0.94,0.295189941
0.97,0.295189941
1.05,0.295189941
1.24,0.295189941
1.27,0.295189941
1.36,0.295189941
1.1,0.209992243
1.1,0.209992243
1.1,0.209992243
1.2,0.209992243
1.4,0.209992243
0.7,0.209992243
0.25,0.209992243
0.35,0.209992243
0.55,0.209992243
1.8,2.649019938
1.85,2.649019938
1.9,2.649019938
1.45,2.649019938
1.4,2.649019938
1.35,2.649019938
1.15,2.649019938
1.1,0.303658299
1.2,0.303658299
1.3,0.303658299
1.1,0.303658299
1.2,0.303658299
1.3,0.303658299
1,0.303658299
1.1,0.303658299
1.2,0.303658299
1.9,0.303658299
1.8,0.303658299
1.7,0.303658299
1.1,0.303658299
1.3,0.303658299
0.6,0.303658299
0.65,0.303658299
0.7,0.303658299
1.9,0.303658299
2,0.303658299
2.1,0.303658299
1.1,0.303658299
1.3,0.303658299
0.9,0.177076458
1.1,0.177076458
1.2,0.177076458
1.3,0.177076458
1.6,4.058781565
2.2,4.058781565
2.2,4.058781565
2.3,4.058781565
2.6,4.058781565
2.7,4.058781565
2.8,4.058781565
2,1.600067974
2.1,1.600067974
2.2,1.600067974
1.5,1.600067974
1.5,1.600067974
1.5,1.600067974
1.8,0.278694581
2.3,0.278694581
2.4,0.278694581
2.5,0.278694581
3.1,0.278694581
2.7,0.278694581
2.7,0.278694581
2.7,0.278694581
2.1,3.546313264
2,3.546313264
2.4,3.546313264
2.5,3.546313264
2.6,3.546313264
2.3,3.546313264
2.2,3.546313264
2.1,3.546313264
1.8,3.546313264
2.6,3.546313264
2.7,3.546313264
2.8,3.546313264
2.6,3.546313264
2.7,3.546313264
2.8,3.546313264
2.1,6.394954246
2.5,6.394954246
2.6,6.394954246
2.7,6.394954246
3,6.394954246
2.9,6.394954246
2.8,6.394954246
2.5,6.394954246
1.7,6.394954246
1.7,6.394954246
1.7,6.394954246
1.6,6.394954246
2,1.463984482
2.4,1.463984482
2.4,1.463984482
2.5,1.463984482
2.6,1.463984482
2.5,1.463984482
2.5,1.463984482
2,1.463984482
2,1.463984482
2.5,1.463984482
2.5,1.463984482
2.6,1.463984482
2,1.463984482
2.5,1.463984482
2.5,1.463984482
2.6,1.463984482
2.2,1.284376769
2.2,1.284376769
2.2,1.284376769
2,1.284376769
1.8,1.284376769
1.8,1.284376769
2.2,1.197833375
2.1,1.197833375
2,1.197833375
2.5,1.197833375
2.4,1.197833375
2.1,1.197833375
1.9,5.347738116
2.7,2.68777374
2.6,2.68777374
2.6,2.68777374
2.2,2.68777374
2,2.68777374
2.5,2.68777374
2.6,2.68777374
2.6,2.68777374
2.5,2.68777374
2.6,2.68777374
2.7,2.68777374
1.5,4.378895374
1.7,4.378895374
1.8,4.378895374
1.8,4.378895374
2.1,2.809404973
2.5,2.809404973
2.6,2.809404973
2.7,2.809404973
2.8,2.809404973
2.7,2.809404973
2.6,2.809404973
2.2,2.809404973
2.4,2.440360988
2.6,2.440360988
2.8,2.440360988
2.8,2.440360988
1.8,2.440360988
2.05,2.440360988
1.7,2.440360988
1.7,2.440360988
1.7,2.440360988
1.7,2.440360988
2.05,2.440360988
1.8,2.440360988
2.8,2.440360988
2.8,2.440360988
2.6,2.440360988
2.4,2.440360988
1.3,5.587246148
2.2,5.587246148
2.3,5.587246148
2.3,5.587246148
2.5,5.587246148
2.4,5.587246148
2.3,5.587246148
1.7,5.587246148
1.7,5.587246148
2,5.587246148
2.1,5.587246148
2.2,5.587246148
2.05,1.768775861
2,1.768775861
2,1.768775861
1.9,5.347738116
2.1,3.546313264
2.7,3.546313264
2.9,3.546313264
2.9,3.546313264
2,3.546313264
2.5,3.546313264
2.7,3.546313264
3,3.546313264
2.1,3.546313264
2,3.546313264
2,3.546313264
1.4,3.546313264
2.6,0.922547136
2.6,0.922547136
2.3,0.922547136
1.6,0.922547136
2.1,0.922547136
2.1,0.922547136
2.1,0.922547136
1.7,0.922547136
1.4,0.922547136
2,0.922547136
2.1,0.922547136
2.2,0.922547136
2.3,0.922547136
2.4,0.922547136
